Node 1	Node 2	Date	% Error	Value	Threshold	Threshold Adhered To
arsenic	335943118042212	1993-08-10	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-11	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-12	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-13	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-16	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-23	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-24	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-28	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-29	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042212	1993-08-30	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-10	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-12	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-13	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-16	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-23	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-24	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-28	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-29	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042213	1993-08-30	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-10	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-11	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-12	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-13	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-16	7856.142857142857	11.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-23	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-24	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-28	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-29	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042214	1993-08-30	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-10	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-11	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-12	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-13	8570.42857142857	12.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-16	10713.285714285714	15.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-23	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-24	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-28	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-29	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042216	1993-08-30	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-10	9999.0	14.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-11	10713.285714285714	15.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-12	11427.57142857143	16.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-13	10713.285714285714	15.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-16	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-23	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-24	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-28	11427.57142857143	16.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-29	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042217	1993-08-30	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-10	9999.0	14.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-11	11427.57142857143	16.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-12	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-13	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-16	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-23	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-24	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-28	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-29	13570.42857142857	19.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042218	1993-08-30	14284.714285714286	20.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-10	10713.285714285714	15.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-11	14284.714285714286	20.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-12	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-13	15713.285714285714	22.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-16	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-23	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-24	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-28	14284.714285714286	20.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-29	16427.571428571428	23.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042219	1993-08-30	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-10	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-11	17141.85714285714	24.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-12	19284.714285714286	27.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-13	19284.714285714286	27.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-16	17141.85714285714	24.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-23	16427.571428571428	23.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-24	17856.14285714286	25.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-28	17141.85714285714	24.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-29	17856.14285714286	25.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042221	1993-08-30	18570.428571428572	26.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-10	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-11	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-12	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-13	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-16	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-23	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-28	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042223	1993-08-29	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-10	19999.0	28.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-11	24999.000000000004	35.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-12	14284.714285714286	20.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-13	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-16	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-23	13570.42857142857	19.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-24	16427.571428571428	23.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-28	13570.42857142857	19.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-29	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042224	1993-08-30	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-10	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-11	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-12	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-13	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-16	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-23	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-24	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-28	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-29	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042225	1993-08-30	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-12	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-13	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-16	7856.142857142857	11.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-23	7856.142857142857	11.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-28	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-29	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042226	1993-08-30	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-11	26427.57142857143	37.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-13	27141.857142857145	38.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-16	23570.428571428572	33.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-23	24284.71428571429	34.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-24	26427.57142857143	37.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-28	24284.71428571429	34.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042227	1993-08-30	22856.14285714286	32.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042228	1993-08-12	7141.857142857143	10.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042228	1993-08-13	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042228	1993-08-23	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042228	1993-08-24	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042228	1993-08-28	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042228	1993-08-29	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042231	1993-08-11	9284.714285714286	13.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042231	1993-08-16	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042231	1993-08-23	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042231	1993-08-30	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-10	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-11	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-12	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-13	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-16	4999.0	7.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-23	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-24	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-28	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-29	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042242	1993-08-30	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-10	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-11	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-12	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-13	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-16	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-23	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-24	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-28	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-29	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	335943118042244	1993-08-30	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	340005118043302	1996-06-05	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340005118043302	1997-04-30	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340005118043303	1996-06-05	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340005118043303	1997-04-30	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340040118100902	1999-08-18	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	340040118100903	1999-08-18	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340040118100904	1999-08-19	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	340040118100905	1999-08-17	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340040118100906	1999-08-17	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343811118050601	1997-11-21	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	343820118050103	1997-11-21	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	343822118051901	1997-11-22	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344209118183801	1998-07-30	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344457117581001	1998-07-30	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344548118092501	1998-07-30	10713.285714285714	15.0	0.0014	USEPA_MCL_Goal
arsenic	344551117553101	1998-07-30	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344636118320801	1998-07-29	45713.28571428572	64.0	0.0014	USEPA_MCL_Goal
arsenic	344703118095601	1998-07-30	17856.14285714286	25.0	0.0014	USEPA_MCL_Goal
arsenic	344828118372601	1998-07-29	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	344835117531301	1990-05-14	7856.142857142857	11.0	0.0014	USEPA_MCL_Goal
arsenic	344835117531303	1990-05-08	12141.857142857143	17.0	0.0014	USEPA_MCL_Goal
arsenic	344835117531304	1990-05-08	12856.142857142857	18.0	0.0014	USEPA_MCL_Goal
arsenic	344921117570601	1990-05-12	23570.428571428572	33.0	0.0014	USEPA_MCL_Goal
arsenic	334657118160001	1998-01-15	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334657118160002	1998-01-16	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334657118160003	1998-01-16	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334657118160004	1998-01-16	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334802118141801	1998-01-12	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334802118141802	1998-01-13	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334802118141804	1998-01-13	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	334802118141805	1998-01-12	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335013118142501	1998-01-06	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335013118142502	1998-01-05	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335013118142503	1998-01-06	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335013118142504	1998-01-06	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335517118081301	1997-12-30	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	335517118081304	1997-12-29	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335517118081305	1997-12-30	2856.1428571428573	4.0	0.0014	USEPA_MCL_Goal
arsenic	335829118065201	1998-01-28	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335829118065202	1998-01-28	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335829118065204	1998-01-30	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335829118065205	1998-01-30	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	335829118065206	1998-01-29	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
cadmium	335112118090404	1995-10-10	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335112118090406	1995-09-25	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-10	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-11	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-12	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-13	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-16	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-23	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-24	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-28	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-29	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1993-08-30	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-04	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-05	868.5652173913044	2.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-05	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-06	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-07	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-08	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-04-21	868.5652173913044	2.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042215	1994-06-01	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-10	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-11	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-12	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-13	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-16	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-23	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-24	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-28	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-29	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1993-08-30	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-04	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-05	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-05	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-06	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-07	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-08	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-04-21	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042220	1994-06-01	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-11	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-12	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-13	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-16	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-23	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-24	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-28	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-29	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042229	1993-08-30	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-10	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-11	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-12	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-13	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-16	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-23	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-24	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-28	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-29	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1993-08-30	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-04-04	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-04-05	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-04-06	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-04-07	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-04-08	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-04-21	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-06-01	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042243	1994-09-19	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-10	868.5652173913044	2.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-11	868.5652173913044	2.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-12	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-13	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-16	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-23	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-24	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-28	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-29	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1993-08-30	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1994-04-04	1303.3478260869565	3.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1994-04-05	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1994-04-06	433.7826086956522	1.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1994-04-07	868.5652173913044	2.0	0.0023	CalEPA_Cancer_Potency
cadmium	335943118042245	1994-04-07	868.5652173913044	2.0	0.0023	CalEPA_Cancer_Potency
